OBJECTID_1,Shape,OBJECTID,DEQ_NUMBER,SPRING_NAME,LATNAD83DD,LONGNAD83D,,,,OBJECTID,SITENO,SITENAME,CATEGORY,AGENCY,LATDD,LONGDD,
404,,511,121-00341,UNNAMED SPRING,39.10391361,-78.08112111,,,,,,,,,,,
405,,512,121-00342,UNNAMED SPRING,39.10490694,-78.08583333,,,,,,,,,,,
343,,441,121-00214,PRICES (LOCKES MILL) SPRING,39.105325,-77.975783,,,,,,,,,,,
493,,632,134-00438,UNNAMED SPRING,39.10605,-78.31734944,,,,,,,,,,,
355,,453,121-00227,OLD CHAPEL,39.10689722,-78.01379722,,,,,,,,,,,
388,,486,121-00308,CAVELAND FARM SPRING,39.10709444,-78.10058611,,,,,,,,,,,
425,,569,134-00246,PEMBROKE SPRINGS,39.10788131,-78.42580211,,,,,,,,,,,
432,,576,134-00295,HITE SPRING,39.10913689,-78.2037811,,,,,,,,,,,
387,,485,121-00307,SHORT HILL FARM SPRING,39.10976806,-77.96364417,,,,,,,,,,,
505,,644,134-00452,BARTONVILLE MILL SPRING,39.10985249,-78.20598924,,,,,,,,,,,
431,,575,134-00294,SPRINGDALE SPRING,39.11206815,-78.20960075,,,,,,,,,,,
398,,505,121-00335,LOWER PAGEBROOK SPRING,39.11333333,-78.06916667,,,,,,,,,,,
492,,631,134-00437,UNNAMED SPRING,39.11436056,-78.31019611,,,,,,,,,,,
332,,430,121-00170,PAGEBROOK SPRING,39.11438056,-78.07086111,,,,,,,,,,,
356,,454,121-00228,LEWIS (DONOVAN),39.11505306,-78.01876972,,,,,,,,,,,
361,,459,121-00233,LLEWELLYN FARM SPRING,39.1151,-77.99516111,,,,,,,,,,,
1148,,796,153-01360,ROCK SPRING,39.1163328,-77.57303821,,,,,,,,,,,
1245,,429,121-00162,HORSESHOE CURVE REST SPRING,39.11667778,-77.85288333,,,,,,,,,,,
1147,,795,153-01359,TOWN SPRING - LEESBURG,39.11723699,-77.57368161,,,,,,,,,,,
362,,460,121-00234,HILL AND DALE,39.12035806,-77.96050111,,,,,,,,,,,
386,,484,121-00306,WATKINS SPRING,39.12593859,-78.0247199,,,,,,,,,,,
446,,590,134-00396,UNNAMED SPRING,39.12646889,-78.22193944,,,,,,,,,,,
476,,615,134-00421,UNNAMED SPRING,39.12655639,-78.22193278,,,,,,,,,,,
366,,464,121-00238,MILTON VALLEY,39.12743722,-77.99036528,,,,,,,,,,,
385,,483,121-00305,UNNAMED,39.12760518,-77.9894415,,,,,,,,,,,
384,,482,121-00304,SALEM CHURCH SPRING,39.13095,-78.08409444,,,,,,,,,,,
491,,630,134-00436,UNNAMED SPRING,39.13244583,-78.29601222,,,,,,,,,,,
367,,465,121-00239,SMALLWOOD SPRING,39.13357435,-77.98116736,,,,,,,,,,,
359,,457,121-00231,ROSEMONT,39.13383139,-77.9993125,,,,,,,,,,,
1144,,792,153-01356,UNNAMED,39.13427212,-77.5452675,,,,,,,,,,,
358,,456,121-00230,HORSEPEN SPRING,39.13677166,-78.01938333,,,,,,,,,,,
477,,616,134-00422,UNNAMED SPRING,39.13844694,-78.22507417,,,,,,,,,,,
1150,,805,153-01369,SPRING SOUTH OF BIG SPRING,39.14038027,-77.54619331,,,,,,,,,,,
1146,,794,153-01358,BIG SPRING,39.14272833,-77.54609159,,,,,,,,,,,
363,,461,121-00235,ARTHUR WEISS SPRING,39.14427143,-77.91582941,,,,,,,,,,,
330,,427,121-00131,HOLY CROSS ABBEY-COOL SPRING,39.14518889,-77.87804444,,,,,,,,,,,
364,,462,121-00236,SPRINGFIELD,39.14614528,-77.93054306,,,,,,,,,,,
383,,481,121-00303,CLAGETT SPRING,39.14781083,-77.93178444,,,,,,,,,,,
368,,466,121-00240,SMITHY SPRING,39.14926139,-77.97885222,,,,,,,,,,,
444,,588,134-00394,BUCK LICK SPRING,39.14937639,-78.30253222,,,,,,,,,,,
365,,463,121-00237,MORGAN SPRING,39.15219444,-77.93421111,,,,,,,,,,,
1266,,801,153-01365,TOWN OF ROUND HILL - SPRING 3,39.152326,-77.807772,,,,,,,,,,,
382,,480,121-00302,AUDLEY FARM SPRING,39.15421861,-77.95770056,,,,,,,,,,,
1265,,800,153-01364,TOWN OF ROUND HILL - SPRING 2,39.154826,-77.813327,,,,,,,,,,,
1264,,799,153-01363,TOWN OF ROUND HILL - SPRING 1,39.155104,-77.807772,,,,,,,,,,,
329,,426,121-00030,GEORGE WASHINGTON SPRING,39.15603556,-77.9693575,,,,,,,,,,,
479,,618,134-00424,UNNAMED SPRING,39.15802083,-78.24859167,,,,,,,,,,,
478,,617,134-00423,UNNAMED SPRING,39.15834528,-78.24871833,,,,,,,,,,,
501,,640,134-00446,OPEQUON CREEK SPRING SOURCE,39.16367528,-78.25571389,,,,,,,,,,,
328,,425,121-00006,LEE SPRING,39.1647,-77.97836389,,,,,,,,,,,
369,,467,121-00241,TRAP SPRING,39.16562222,-77.98008611,,,,,,,,,,,
500,,639,134-00445,STRIBLING RUN SPRING,39.166525,-78.23165111,,,,,,,,,,,
380,,478,121-00300,BYRD SPRING 2,39.16653056,-77.97985,,,,,,,,,,,
381,,479,121-00301,BYRD SPRING 1,39.16659722,-77.97948889,,,,,,,,,,,
379,,477,121-00299,TRAPP HILL SPRING,39.16720278,-77.98142778,,,,,,,,,,,
378,,476,121-00298,UNNAMED,39.16745278,-77.98025833,,,,,,,,,,,
377,,475,121-00297,BYRD SPRING 3,39.16788889,-77.98009167,,,,,,,,,,,
274,,554,134-00033,ROUSS SPRING,39.16827167,-78.16168693,,,,,,,,,,,
424,,568,134-00236,FROG-EYE SPRING,39.17080541,-78.26206962,,,,,,,,,,,
419,,563,134-00155,AGNES ROSENBERGER-SPRING,39.17406261,-78.29277426,,,,,,,,,,,
376,,474,121-00296,PERRY SPRING,39.17472222,-78.02416667,,,,,,,,,,,
421,,565,134-00220,SHAWNEE SPRING,39.17484889,-78.1635075,,,,,,,,,,,
433,,577,134-00297,BILL PULLMAN-SPRING,39.17572866,-78.30194101,,,,,,,,,,,
357,,455,121-00229,DRY MARSH/RUTHERFORD SPRING,39.17720556,-78.03571111,,,,,,,,,,,
417,,561,134-00148,PAUL RHINEHART-SPRING,39.17961775,-78.30027404,,,,,,,,,,,
427,,571,134-00287,ROBINSON,39.17971389,-78.19890556,,,,,,,,,,,
375,,473,121-00295,WOODBURY FARM,39.18288156,-77.91638505,,,,,,,,,,,
371,,469,121-00243,FAIRFIELD,39.18602222,-77.93637778,,,,,,,,,,,
272,,552,134-00030,OLD TOWN SPRING AT WINCHESTER,39.18776667,-78.17626389,,,,,,,,,,,
374,,472,121-00294,UNNAMED,39.19030972,-77.94817944,,,,,,,,,,,
339,,437,121-00210,AFFLICK SPRING,39.19049361,-78.06647917,,,,,,,,,,,
336,,434,121-00192,CLIFTON FARM SPRING,39.19295,-77.93503333,,,,,,,,,,,
1267,,802,153-01366,HARRIS SPRING - TOWN OF PURCELLVILLE,39.19736569,-77.78322476,,,,,,,,,,,
373,,471,121-00293,UNNAMED,39.19775139,-77.98234861,,,,,,,,,,,
1268,,803,153-01367,POTTS SPRING - TOWN OF PURCELLVILLE,39.1988245,-77.78514628,,,,,,,,,,,
372,,470,121-00292,UNNAMED,39.199425,-77.97103889,,,,,,,,,,,
370,,468,121-00242,DORSEY,39.1995479,-77.97971948,,,,,,,,,,,
430,,574,134-00291,WHPL-WEFG RADIO-SPRING,39.20019972,-78.22227639,,,,,,,,,,,
1263,,798,153-01362,TOWN OF HILLSBORO - SPRING,39.20489039,-77.724043,,,,,,,,,,,
273,,553,134-00031,FAY SPRING,39.20507222,-78.13068889,,,,,,,,,,,
480,,619,134-00425,SPRING ABOVE FAY SPRING,39.20770167,-78.13239472,,,,,,,,,,,
426,,570,134-00267,ROCK ENON SPRING,39.21038116,-78.38556156,,,,,,,,,,,
434,,578,134-00299,POOR HOUSE SPRING,39.21164278,-78.22317833,,,,,,,,,,,
418,,562,134-00154,YELLOW SPRING,39.21461863,-78.33721697,,,,,,,,,,,
437,,581,134-00387,COVE CAMPGROUND SPRING,39.21895806,-78.36911333,,,,,,,,,,,
420,,564,134-00191,DEHAVEN SPRING (FRANK SMITH),39.21998944,-78.2124825,,,,,,,,,,,
497,,636,134-00442,REDBUD RUN SPRING,39.22067972,-78.16753583,,,,,,,,,,,
498,,637,134-00443,REDBUD RUN SEEPAGE SPRING 1,39.22074722,-78.16713306,,,,,,,,,,,
1269,,804,153-01368,COOPER SPRING - TOWN OF PURCELLVILLE,39.22136896,-77.77645843,,,,,,,,,,,
499,,638,134-00444,REDBUD RUN SEEPAGE SPRING 2,39.221855,-78.16709028,,,,,,,,,,,
494,,633,134-00439,MCANNS SPRING,39.22369,-78.1140375,,,,,,,,,,,
337,,435,121-00194,LOUISE EDENS SPRING,39.22454741,-78.04360972,,,,,,,,,,,
495,,634,134-00440,UNNAMED SPRING ABOVE PUMP STATION,39.22779111,-78.12361722,,,,,,,,,,,
496,,635,134-00441,GLENDOBBIN SPRING,39.2329375,-78.17286611,,,,,,,,,,,
445,,589,134-00395,MINE SPRING,39.2369675,-78.34019333,,,,,,,,,,,
438,,582,134-00388,O. L. PAYNE,39.23772222,-78.11253889,,,,,,,,,,,
481,,620,134-00426,UNNAMED SPRING,39.23839083,-78.11432472,,,,,,,,,,,
482,,621,134-00427,UNNAMED SPRING,39.24242778,-78.109005,,,,,,,,,,,
483,,622,134-00428,UNNAMED SPRING,39.24451389,-78.1033775,,,,,,,,,,,
338,,436,121-00209,WADESVILLE SPRING,39.24560472,-78.04012694,,,,,,,,,,,
435,,579,134-00320,DON SHOCKEY - SPRING,39.24650806,-78.18882972,,,,,,,,,,,
490,,629,134-00435,UNNAMED SPRING,39.24735556,-78.17517806,,,,,,,,,,,
489,,628,134-00434,UNNAMED SPRING,39.24848722,-78.174805,,,,,,,,,,,
488,,627,134-00433,UNNAMED SPRING,39.25127167,-78.18686639,,,,,,,,,,,
475,,614,134-00420,UNNAMED SPRING,39.25145139,-78.13419806,,,,,,,,,,,
423,,567,134-00231,PARISH SPRING,39.25239,-78.20420806,,,,,,,,,,,
422,,566,134-00221,BABB'S SPRING,39.25413111,-78.17321306,,,,,,,,,,,
487,,626,134-00432,UNNAMED SPRING,39.25420194,-78.18177667,,,,,,,,,,,
474,,613,134-00419,UNNAMED SPRING,39.25530167,-78.15635111,,,,,,,,,,,
277,,557,134-00132,WASHINGTON SPRING,39.25535444,-78.11185583,,,,,,,,,,,
472,,611,134-00417,UNNAMED SPRING,39.25683833,-78.1728125,,,,,,,,,,,
473,,612,134-00418,UNNAMED SPRING,39.25800861,-78.1638625,,,,,,,,,,,
471,,610,134-00416,UNNAMED SPRING,39.25832722,-78.16739472,,,,,,,,,,,
470,,609,134-00415,UNNAMED SPRING,39.26045222,-78.16794139,,,,,,,,,,,
469,,608,134-00414,UNNAMED SPRING,39.26425806,-78.16862917,,,,,,,,,,,
416,,560,134-00147,WHETZEL SPRING,39.26552394,-78.0813858,,,,,,,,,,,
468,,607,134-00413,UNNAMED SPRING,39.26849944,-78.14356944,,,,,,,,,,,
276,,556,134-00131,BRANSON SPRING,39.27213333,-78.08685278,,,,,,,,,,,
486,,625,134-00431,UNNAMED SPRING,39.27841528,-78.17679111,,,,,,,,,,,
466,,605,134-00411,UNNAMED SPRING,39.27869139,-78.14102833,,,,,,,,,,,
439,,583,134-00389,WALNUT SPRING,39.28126597,-78.29714437,,,,,,,,,,,
415,,559,134-00134,WILLIAM T RUTTER-SPRING,39.28230111,-78.11709778,,,,,,,,,,,
465,,604,134-00410,APPLE PIE RIDGE SPRING,39.28330611,-78.15785361,,,,,,,,,,,
467,,606,134-00412,UNNAMED SPRING,39.28855611,-78.14060222,,,,,,,,,,,
458,,602,134-00408,UNNAMED SPRING,39.28925583,-78.1545325,,,,,,,,,,,
464,,603,134-00409,UNNAMED SPRING,39.28948861,-78.15163417,,,,,,,,,,,
456,,600,134-00406,UNNAMED SPRING,39.29310056,-78.17556306,,,,,,,,,,,
457,,601,134-00407,UNNAMED SPRING,39.29457028,-78.17369833,,,,,,,,,,,
455,,599,134-00405,UNNAMED SPRING,39.29551306,-78.145015,,,,,,,,,,,
454,,598,134-00404,UNNAMED SPRING,39.29816167,-78.16088444,,,,,,,,,,,
453,,597,134-00403,UNNAMED SPRING,39.29962889,-78.1595225,,,,,,,,,,,
452,,596,134-00402,FROG HOLLOW SPRING,39.30221028,-78.16010306,,,,,,,,,,,
442,,586,134-00392,GREEN SPRING,39.30413972,-78.16839694,,,,,,,,,,,
451,,595,134-00401,UNNAMED SPRING,39.30669972,-78.14535417,,,,,,,,,,,
485,,624,134-00430,UNNAMED SPRING,39.30779278,-78.15971611,,,,,,,,,,,
436,,580,134-00386,UNNAMED,39.30801944,-78.12963056,,,,,,,,,,,
506,,645,134-00453,COLD SPRING BELOW LAKE HOLIDAY,39.310934,-78.29806,,,,,,,,,,,
450,,594,134-00400,UNNAMED SPRING,39.31150111,-78.13639111,,,,,,,,,,,
278,,558,134-00133,WALNUT RIDGE FARM SPRING,39.31156583,-78.10999917,,,,,,,,,,,
484,,623,134-00429,UNNAMED SPRING,39.31191583,-78.15266417,,,,,,,,,,,
449,,593,134-00399,UNNAMED SPRING,39.31551361,-78.13288444,,,,,,,,,,,
448,,592,134-00398,UNNAMED SPRING,39.31688167,-78.13026083,,,,,,,,,,,
447,,591,134-00397,UNNAMED SPRING,39.32244,-78.12707,,,,,,,,,,,
443,,587,134-00393,ISAACS CREEK SPRING,39.33140778,-78.30522083,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
