PASpringID,SpringName,County,Municipality,QuadName,LatitudeDD,LongitudeDD,LatLongAccuracy,Elevation(ft),ElevAccuracy(ft),ElevMethod,Topography,DateOwned,SourceOfSiteRecord,ExplanationOfSource,UseOfSite,AgencyUseOfSite,WaterUse,SpringImprovement,DataReliability,OtherIdentifier,OtherIDAssignor,RemarkDate,Remark
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,5/5/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
2436,Queens Run Spring ,CLINTON ,WOODWARD TWP. , ,41.2253,-77.4786,ACCURATE TO +5 SECONDS ,1332,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/1980 0:00,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,Behr ,2/11/2021,275 ft west of Queens Run Road; just north of the Sproul State Forest boundary 
