PASpringID,HydrologicUnit,Spring_Type,Permanence,SphereOfDischarge,NumOfOpenings,FormationName,Lithology,ContributingUnit,DischargeType,SourceOfDischargeData,DischMeasMethod,Discharge(gpm),DateDischarged,VisitorName,VisitDate,County
646,2050306,FRACTURE , , , ,EPLER FORMATION ,LIMESTONE ,PRIMARY ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,1500,4/27/1983,Geyer ,4/27/1983,Lancaster
645,2050306, , , , ,ZOOKS CORNER FORMATION ,DOLOMITE ,UNKNOWN , , , , , , , ,Lancaster
644,2050306,SEEPAGE OR FILTRATION ,PERENNIAL ,SUBAERIAL ,3,STONEHEDGE FORMATION ,LIMESTONE ,PRIMARY ,FLOWING ,REPORTED ,CALIBRATED AIRLINE ,1740,11/15/1971, , ,Lancaster
644,2050306,SEEPAGE OR FILTRATION ,PERENNIAL ,SUBAERIAL ,3,STONEHEDGE FORMATION ,LIMESTONE ,PRIMARY ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,2440,5/17/1971,Flippo ,5/17/1971,Lancaster
644,2050306,SEEPAGE OR FILTRATION ,PERENNIAL ,SUBAERIAL ,3,STONEHEDGE FORMATION ,LIMESTONE ,PRIMARY ,FLOWING ,REPORTED ,CALIBRATED AIRLINE ,1740,11/15/1971, , ,Lancaster
644,2050306,SEEPAGE OR FILTRATION ,PERENNIAL ,SUBAERIAL ,3,STONEHEDGE FORMATION ,LIMESTONE ,PRIMARY ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,2440,5/17/1971,Flippo ,5/17/1971,Lancaster
644,2050306,SEEPAGE OR FILTRATION ,PERENNIAL ,SUBAERIAL ,3,STONEHEDGE FORMATION ,LIMESTONE ,PRIMARY ,FLOWING ,REPORTED ,CALIBRATED AIRLINE ,1740,11/15/1971, , ,Lancaster
644,2050306,SEEPAGE OR FILTRATION ,PERENNIAL ,SUBAERIAL ,3,STONEHEDGE FORMATION ,LIMESTONE ,PRIMARY ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,2440,5/17/1971,Flippo ,5/17/1971,Lancaster
644,2050306,SEEPAGE OR FILTRATION ,PERENNIAL ,SUBAERIAL ,3,STONEHEDGE FORMATION ,LIMESTONE ,PRIMARY ,FLOWING ,REPORTED ,CALIBRATED AIRLINE ,1740,11/15/1971, , ,Lancaster
644,2050306,SEEPAGE OR FILTRATION ,PERENNIAL ,SUBAERIAL ,3,STONEHEDGE FORMATION ,LIMESTONE ,PRIMARY ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,2440,5/17/1971,Flippo ,5/17/1971,Lancaster
643,2050306,SEEPAGE OR FILTRATION , , , ,SNITZ CREEK FORMATION ,LIMESTONE AND DOLOMITE ,UNKNOWN , , , , , , , ,Lancaster
642,2050306, , , , ,SNITZ CREEK FORMATION ,LIMESTONE AND DOLOMITE , , , , , , , , ,Lancaster
641,2050306, , , , ,EPLER FORMATION ,LIMESTONE , , , , , , , , ,Lancaster
640,2050306, , , , ,KINZERS FORMATION ,SHALE ,UNKNOWN ,FLOWING ,REPORTED ,ESTIMATED ,10,10/26/1962,MEISLER ,10/26/1962,Lancaster
639,2050306,SEEPAGE OR FILTRATION , , , ,MILLBACH FORMATION , ,UNKNOWN ,FLOWING ,REPORTED ,ESTIMATED ,10,9/21/1962,H. MEISLER ,9/21/1962,Lancaster
638,2050306,SEEPAGE OR FILTRATION , , , ,ZOOKS CORNER FORMATION ,DOLOMITE ,UNKNOWN , , , , , , , ,Lancaster
637,2050306,SEEPAGE OR FILTRATION , , , ,SNITZ CREEK FORMATION ,DOLOMITE ,UNKNOWN ,FLOWING ,REPORTED ,ESTIMATED ,55,9/24/1962,MEISLER ,9/24/1962,Lancaster
634,2050306, , , , ,KINZERS FORMATION ,SHALE ,UNKNOWN , , , , , , , ,Lancaster
633,2050306,SEEPAGE OR FILTRATION , , , ,LEDGER FORMATION ,DOLOMITE ,PRIMARY , , , , , , , ,Lancaster
632,2050306, , , , ,SNITZ CREEK FORMATION ,LIMESTONE ,UNKNOWN ,FLOWING ,REPORTED ,ESTIMATED ,10,9/24/1962,MEISLER ,9/24/1962,Lancaster
631,2050306, , , , ,LEDGER FORMATION ,DOLOMITE ,UNKNOWN , , , , , , , ,Lancaster
630,2050306,SEEPAGE OR FILTRATION , , , ,VINTAGE FORMATION ,DOLOMITE ,PRIMARY , , , , , , , ,Lancaster
629,2050306,SEEPAGE OR FILTRATION , ,SUBAERIAL , ,LEDGER FORMATION ,DOLOMITE ,PRIMARY , , , , , , , ,Lancaster
628,2050306, , , , ,LEDGER FORMATION ,DOLOMITE ,UNKNOWN , , , , , , , ,Lancaster
627,2050306,PERCHED AND DEPRESSION , , , ,LEDGER FORMATION ,DOLOMITE ,UNKNOWN , , , , , , , ,Lancaster
621,2050306,SEEPAGE OR FILTRATION , , , ,CONESTOGA FORMATION ,LIMESTONE AND SHALE ,PRIMARY ,FLOWING ,REPORTED ,ESTIMATED ,50,10/1/1962,G. HALL ,10/1/1962,Lancaster
620,2050306,SEEPAGE OR FILTRATION , , , ,LEDGER FORMATION ,DOLOMITE ,PRIMARY , , , , , , , ,Lancaster
611,2050306,SEEPAGE OR FILTRATION , , , ,ANTIETAM HARPERS FORMATION ,QUARTZITE ,UNKNOWN , , , , , , , ,Lancaster
603,2050306,SEEPAGE OR FILTRATION , , , ,ANTIETAM HARPERS FORMATION ,QUARTZITE ,UNKNOWN , , , , , , , ,Lancaster
596,2050306,FRACTURE , , , ,CONESTOGA FORMATION ,LIMESTONE ,PRIMARY ,FLOWING ,REPORTED ,ESTIMATED ,50,9/23/1925,G.M.HERR ,9/23/1925,Lancaster
571,2050306,SEEPAGE OR FILTRATION , , , ,CONESTOGA FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY , , , , , , , ,Lancaster
502,2050306,SEEPAGE OR FILTRATION , , , ,VINTAGE FORMATION ,DOLOMITE ,PRIMARY , , , , , , , ,Lancaster
455,2050306, , , , ,CONESTOGA FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY , , , , , , , ,Lancaster
426,2050306,ARTESIAN , , , ,CONESTOGA FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY , , , , , , , ,Lancaster
392,2050306,SEEPAGE OR FILTRATION , , , ,ALBITE CHLORITE SCHIST-WISSAHICKON FORMATION ,SCHIST ,PRIMARY , , , , , , , ,Lancaster
310,2050306,SEEPAGE OR FILTRATION , , , ,ALBITE CHLORITE SCHIST-WISSAHICKON FORMATION ,SCHIST ,PRIMARY , , , , , , , ,Lancaster
269,2050306,SEEPAGE OR FILTRATION , , , ,ALBITE CHLORITE SCHIST-WISSAHICKON FORMATION ,SCHIST ,PRIMARY , , , , , , , ,Lancaster
2090, ,SEEPAGE OR FILTRATION , , , ,ALLEGHENY GROUP ,SANDSTONE AND SHALE ,UNKNOWN , , , , , , , ,Lawrence
2232, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1,HAMMER CREEK FORMATION ,CLAYSTONE , ,FLOWING ,USGS OR PAGS ,OTHER ,7.74,2/24/2018,Aaron Bierly ,2/24/2018,Lebanon
2231, , ,PERENNIAL ,SUBAERIAL ,2,HAMMER CREEK FORMATION ,SANDSTONE , ,FLOWING ,USGS OR PAGS ,OTHER ,30.28,2/24/2018,Aaron Bierly ,2/24/2018,Lebanon
2230, ,DEPRESSION ,PERENNIAL ,SUBAERIAL , ,HAMMER CREEK FORMATION , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,82.84,2/24/2018,Aaron Bierly ,2/24/2018,Lebanon
2220, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1, , , , , , , , , , ,Lebanon
2219, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1,HAMMER CREEK FORMATION , , , , , , , , , ,Lebanon
2162, ,OTHER ,PERENNIAL ,SUBAERIAL ,1,GETTYSBURG FORMATION , , ,FLOWING ,USGS OR PAGS ,CALIBRATED AIRLINE ,1.403,9/12/2016,Hannah Naylor ,9/12/2016,Lebanon
2014, , , , , ,MAUCH CHUNK FORMATION ,SANDSTONE AND SHALE ,UNKNOWN , , , , , , , ,Lebanon
2003, ,PERCHED OR CONTACT ,OTHER , , ,HAMMER CREEK FORMATION ,SANDSTONE ,UNKNOWN , , , , , , , ,Lebanon
1979, ,CONTACT ,PERENNIAL , , ,HAMMER CREEK FORMATION ,SANDSTONE ,PRIMARY ,PUMPED ,USGS OR PAGS ,ESTIMATED ,10,1/1/1983,A. Geyer ,1/1/1983,Lebanon
1870, ,CONTACT ,PERENNIAL ,SUBAERIAL , ,DIABASE DIKES AND SILLS ,DIABASE ,UNKNOWN , , , , , , , ,Lebanon
1869, ,SEEPAGE OR FILTRATION ,PERENNIAL ,SUBAERIAL , ,HAMMER CREEK FORMATION ,SANDSTONE AND SHALE ,UNKNOWN , , , , , , , ,Lebanon
1868, ,CONTACT ,PERENNIAL ,SUBAERIAL , ,DIABASE DIKES AND SILLS ,DIABASE ,UNKNOWN , , , , , , , ,Lebanon
1867, ,SEEPAGE OR FILTRATION ,PERENNIAL ,SUBAERIAL , ,DIABASE DIKES AND SILLS ,DIABASE ,UNKNOWN , , , , , , , ,Lebanon
1849, ,PERCHED OR CONTACT ,PERENNIAL ,SUBAERIAL , ,FELSIC GNEISS ,GNEISS ,PRIMARY ,PUMPED ,REPORTED ,ESTIMATED ,20,11/1/2014,Neboga ,11/1/2014,Lebanon
722,2040203, , , , ,HERSHEY & MYERSTOWN FMS ,LIMESTONE AND DOLOMITE , ,FLOWING ,USGS OR PAGS ,ESTIMATED ,5,8/23/1957,H.M.PEEK ,8/23/1957,Lebanon
721,2050301, , , , ,HAMBURG SEQUENCE ,GRAYWACKE ,PRIMARY , , , , , , , ,Lebanon
720,2040203, , , , ,ANNVILLE FORMATION ,LIMESTONE , ,FLOWING ,USGS OR PAGS ,ESTIMATED ,10,8/22/1957,H.M.PEEK ,8/22/1957,Lebanon
719,2040203, , , , ,HERSHEY & MYERSTOWN FMS ,LIMESTONE , ,FLOWING ,USGS OR PAGS ,ESTIMATED ,5,8/23/1957,H.M.PEEK ,8/23/1957,Lebanon
718,2040203, , , , ,HAMBURG SEQUENCE ,SANDSTONE ,PRIMARY , , , , , , , ,Lebanon
717,2050301, , , , ,HAMBURG SEQUENCE ,SANDSTONE AND SHALE ,PRIMARY , , , , , , , ,Lebanon
716,2040203, , , , ,HAMBURG SEQUENCE ,SHALE ,PRIMARY , , , , , , , ,Lebanon
715,2040203, , , , ,HAMBURG SEQUENCE ,SHALE ,PRIMARY , , , , , , , ,Lebanon
713,2050301, , , , ,EPLER FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY , , , , , , , ,Lebanon
712,2050301, , , , ,HAMBURG SEQUENCE ,SHALE ,PRIMARY , , , , , , , ,Lebanon
710,2040203, , , , ,EPLER FORMATION , ,PRIMARY , , , , , , , ,Lebanon
709,2050301,PERCHED OR CONTACT , , , ,EPLER FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY , , , , , , , ,Lebanon
708,2050301,PERCHED OR CONTACT ,PERENNIAL ,SUBAERIAL , ,EPLER FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY , , , , , , , ,Lebanon
707,2040203, , , , ,EPLER FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY ,FLOWING ,USGS OR PAGS ,ESTIMATED ,1000,7/11/1961,MEISTER ,7/11/1961,Lebanon
707,2040203, , , , ,EPLER FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,525,11/10/1971, , ,Lebanon
707,2040203, , , , ,EPLER FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY ,FLOWING ,USGS OR PAGS ,UNKNOWN ,525,11/10/1971, , ,Lebanon
706,2040203, , , , ,SNITZ CREEK FORMATION ,LIMESTONE AND DOLOMITE , ,FLOWING ,USGS OR PAGS ,ESTIMATED ,100,7/30/1957,PEEK ,7/30/1957,Lebanon
705,2040203, , , , ,MARTINSBURG FM (SHALE) ,SHALE ,PRIMARY , , , , , , , ,Lebanon
702,2040203, , , , ,BUFFALO SPRINGS FORMATION ,LIMESTONE AND DOLOMITE , , , , , , , , ,Lebanon
701,2050305, , , , ,SNITZ CREEK FORMATION ,LIMESTONE AND DOLOMITE , ,FLOWING ,USGS OR PAGS ,ESTIMATED ,10,7/18/1959, , ,Lebanon
700,2040203, , , , ,SNITZ CREEK FORMATION ,DOLOMITE , , , , , , , , ,Lebanon
699,2040203, , , , ,MILLBACH FORMATION ,LIMESTONE AND DOLOMITE , , , , , , , , ,Lebanon
698,2040203, , , , ,SNITZ CREEK FORMATION ,LIMESTONE AND DOLOMITE , , , , , , , , ,Lebanon
697,2040203, , , , ,BUFFALO SPRINGS FORMATION ,LIMESTONE AND DOLOMITE , ,FLOWING ,USGS OR PAGS ,ESTIMATED ,5,8/20/1957,H.M.PEEK ,8/20/1957,Lebanon
696,2040203, , , , ,BUFFALO SPRINGS FORMATION ,LIMESTONE AND DOLOMITE , , , , , , , , ,Lebanon
695,2040203, , , , ,HAMMER CREEK FORMATION ,SANDSTONE ,PRIMARY , , , , , , , ,Lebanon
694,2040203, , , , ,SNITZ CREEK FORMATION ,DOLOMITE ,PRIMARY , , , , , , , ,Lebanon
693,2040203, , , , ,SNITZ CREEK FORMATION ,DOLOMITE , , , , , , , , ,Lebanon
692,2040203, , , , ,BUFFALO SPRINGS FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY , , , , , , , ,Lebanon
691,2040203, , , , ,SNITZ CREEK FORMATION ,DOLOMITE , , , , , , , , ,Lebanon
690,2040203, , , , ,BUFFALO SPRINGS FORMATION ,LIMESTONE AND SHALE , , , , , , , , ,Lebanon
687,2040203, , , , ,BUFFALO SPRINGS FORMATION ,LIMESTONE ,PRIMARY , , , , , , , ,Lebanon
686,2040203, , , , ,BUFFALO SPRINGS FORMATION ,LIMESTONE ,PRIMARY , , , , , , , ,Lebanon
853,2040106, , , , ,MARTINSBURG FM (SHALE) ,SHALE , , , , , , , , ,Lehigh
850,2040106, , , , ,MARTINSBURG FM (SHALE) ,SHALE , , , , , , , , ,Lehigh
841,2040106, , , , ,MARTINSBURG FM (SHALE) ,SHALE , , , , , , , , ,Lehigh
819,2040106, , , , ,ELBROOK FORMATION ,LIMESTONE AND DOLOMITE , ,FLOWING ,USGS OR PAGS ,ESTIMATED ,800,12/23/1954,Flippo ,12/23/1954,Lehigh
819,2040106, , , , ,ELBROOK FORMATION ,LIMESTONE AND DOLOMITE , ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,975,9/5/1968, ,9/5/1968,Lehigh
795,2040106,SEEPAGE OR FILTRATION , , , ,ALLENTOWN FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY ,FLOWING ,USGS OR PAGS ,ESTIMATED ,125,4/18/1967,Flippo ,4/18/1967,Lehigh
794,2040106,SEEPAGE OR FILTRATION ,PERENNIAL , , ,ALLENTOWN FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY ,FLOWING ,USGS OR PAGS ,ESTIMATED ,50,11/20/1951, , ,Lehigh
794,2040106,SEEPAGE OR FILTRATION ,PERENNIAL , , ,ALLENTOWN FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,470,9/17/1968,Flippo ,9/17/1968,Lehigh
786,2040106, , , , ,ALLENTOWN FORMATION ,LIMESTONE AND DOLOMITE ,PRIMARY ,FLOWING ,USGS OR PAGS ,ESTIMATED ,65,4/26/1967,Flippo ,4/26/1967,Lehigh
785, ,SEEPAGE OR FILTRATION , , , ,ALLENTOWN FORMATION ,DOLOMITE ,PRIMARY ,FLOWING ,USGS OR PAGS ,ESTIMATED ,170,4/26/1967,Flippo ,4/26/1967,Lehigh
777,2040106, , , , ,HORNBLENDE GNEISS ,GNEISS , ,UNKNOWN ,USGS OR PAGS ,ESTIMATED ,75,3/27/1953, ,3/27/1953,Lehigh
772,2040106, , , , ,HORNBLENDE GNEISS ,GNEISS , ,FLOWING ,USGS OR PAGS ,ESTIMATED ,50,5/12/1953,Flippo ,5/12/1953,Lehigh
771,2040106, , , , ,ALLENTOWN FORMATION ,LIMESTONE AND DOLOMITE , ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,1200,9/4/1968,Flippo ,9/4/1968,Lehigh
764,2040106, , , , ,ALLENTOWN FORMATION ,DOLOMITE , ,FLOWING ,WELL OWNER ,REPORTED METHOD NOT KNOWN ,200,3/20/1953, , ,Lehigh
764,2040106, , , , ,ALLENTOWN FORMATION ,DOLOMITE , ,UNKNOWN ,OTHER/UNKNOWN/UNSPECIFIED ,ESTIMATED ,200, , , ,Lehigh
764,2040106, , , , ,ALLENTOWN FORMATION ,DOLOMITE , ,UNKNOWN ,USGS OR PAGS ,ESTIMATED ,200,5/12/1923,Flippo ,5/12/1923,Lehigh
760,2040106, , , , ,BEEKMANTOWN GROUP ,LIMESTONE AND DOLOMITE , ,UNKNOWN ,USGS OR PAGS ,ESTIMATED ,90,8/3/1967,Flippo ,8/3/1967,Lehigh
754,2040106,SEEPAGE OR FILTRATION , , , ,ALLENTOWN FORMATION ,DOLOMITE ,PRIMARY ,FLOWING ,USGS OR PAGS ,ESTIMATED ,400,6/15/1967,Flippo ,6/15/1967,Lehigh
751,2040106, , , , ,EPLER FORMATION ,LIMESTONE ,PRIMARY ,FLOWING ,USGS OR PAGS ,ESTIMATED ,100,4/3/1953,Flippo ,4/3/1953,Lehigh
2285, ,PERCHED AND FRACTURE ,RESPONSE TO PRECIPITATION , , ,HUNTLEY MOUNTAIN FORMATION ,SHALE ,PRIMARY ,FLOWING ,USGS OR PAGS ,ESTIMATED ,10,11/1/2019,Neboga ,11/1/2019,Luzerne
907,2050107, , , , ,GLACIAL OUTWASH ,DRIFT , , , , , , , , ,Luzerne
903,2050107, , , , , , , , , , , , , , ,Luzerne
902,2040106, , , , ,GLACIAL TILL ,GLACIAL (UNDIFFERENTIATED) , , , , , , , , ,Luzerne
899,2050107,SEEPAGE OR FILTRATION , , , ,DRIFT ,DRIFT , ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,4,1/1/1930,LEGGETTE R. M. ,1/1/1930,Luzerne
892,2050107,SEEPAGE OR FILTRATION , , , ,HAMILTON GROUP , , ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,2.3,11/1/1970, ,11/1/1970,Luzerne
890,2040106,SEEPAGE OR FILTRATION , , , ,MAUCH CHUNK FORMATION ,SILTSTONE , ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,3,9/8/1930,LEGGETTE R. M. ,9/8/1930,Luzerne
2452, ,PERCHED OR CONTACT ,PERENNIAL ,SUBAERIAL , ,ROSE HILL FORMATION ,SANDSTONE AND SHALE ,PRIMARY , , , , , , , ,Lycoming
2122, ,PERCHED OR CONTACT , , , ,CATSKILL FORMATION ,SANDSTONE AND SHALE , ,FLOWING ,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,REPORTED METHOD NOT KNOWN ,5.26,6/17/2014, , ,Lycoming
2122, ,PERCHED OR CONTACT , , , ,CATSKILL FORMATION ,SANDSTONE AND SHALE , ,FLOWING ,PRIVATE/UNIV GEOLOGIST (CONSULTANT) , ,2.97,9/11/2014, , ,Lycoming
2097, ,SEEPAGE OR FILTRATION , , , ,HUNTLEY MOUNTAIN FORMATION ,SANDSTONE AND SHALE , ,FLOWING ,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,REPORTED METHOD NOT KNOWN ,0.635,9/11/2014, , ,Lycoming
2097, ,SEEPAGE OR FILTRATION , , , ,HUNTLEY MOUNTAIN FORMATION ,SANDSTONE AND SHALE , ,FLOWING ,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,REPORTED METHOD NOT KNOWN ,1.69,6/17/2014, , ,Lycoming
968,2050206, , , , , , , ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,20,10/2/1975,LLOYD O. B. ,10/2/1975,Lycoming
967,2050206, , , , , , , ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,3.5,3/23/1973, , ,Lycoming
965,2050206, , , , , , , ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,2,3/23/1973, , ,Lycoming
963,2050206, , , , , , , ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,11,10/3/1975,LLOYD O. B. ,10/3/1975,Lycoming
962,2050206,TUBULAR - CAVE ,PERENNIAL ,SUBAQUEOUS , ,COBURN SALONA NEALMONT FMS ,LIMESTONE ,PRIMARY ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,2300,10/1/1932, ,10/1/1932,Lycoming
962,2050206,TUBULAR - CAVE ,PERENNIAL ,SUBAQUEOUS , ,COBURN SALONA NEALMONT FMS ,LIMESTONE ,PRIMARY ,FLOWING ,USGS OR PAGS ,CALIBRATED AIRLINE ,20000,11/12/1971,Flippo ,11/12/1971,Lycoming
962,2050206,TUBULAR - CAVE ,PERENNIAL ,SUBAQUEOUS , ,COBURN SALONA NEALMONT FMS ,LIMESTONE ,PRIMARY ,FLOWING , ,REPORTED METHOD NOT KNOWN ,66300,3/1/1977, , ,Lycoming
962,2050206,TUBULAR - CAVE ,PERENNIAL ,SUBAQUEOUS , ,COBURN SALONA NEALMONT FMS ,LIMESTONE ,PRIMARY ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,2300,10/1/1932, ,10/1/1932,Lycoming
962,2050206,TUBULAR - CAVE ,PERENNIAL ,SUBAQUEOUS , ,COBURN SALONA NEALMONT FMS ,LIMESTONE ,PRIMARY ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,20000,11/12/1971,Flippo ,11/12/1971,Lycoming
962,2050206,TUBULAR - CAVE ,PERENNIAL ,SUBAQUEOUS , ,COBURN SALONA NEALMONT FMS ,LIMESTONE ,PRIMARY ,FLOWING ,USGS OR PAGS ,REPORTED METHOD NOT KNOWN ,66800,4/1/1977,Flippo ,4/1/1977,Lycoming
2271, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1,OSWAYO FORMATION , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,24.82,6/4/2018,Aaron Bierly ,6/4/2018,Mckean
2270, ,FRACTURE ,PERENNIAL ,SUBAERIAL ,1,KNAPP FORMATION , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,92,6/4/2018,Aaron Bierly ,6/4/2018,Mckean
2218, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1,LOCK HAVEN FORMATION , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,17.81,1/29/2018,Aaron Bierly ,1/29/2018,Mckean
2217, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,2,LOCK HAVEN FORMATION , , ,FLOWING ,USGS OR PAGS ,ESTIMATED ,9,1/29/2018,Aaron Bierly ,1/29/2018,Mckean
2216, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1,LOCK HAVEN FORMATION , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,14.88,1/29/2018,Aaron Bierly ,1/29/2018,Mckean
2215, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1,LOCK HAVEN FORMATION , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,3.66,1/29/2018,Aaron Bierly ,1/29/2018,Mckean
2161, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,4.61,6/14/2016,Aaron Bierly ,6/14/2016,Mckean
2156, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1,OSWAYO FORMATION , , , , , , , , , ,Mckean
2154, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,9.32,5/26/2016,Aaron Bierly ,5/26/2016,Mckean
2153, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,17.07,5/26/2016,Aaron Bierly ,5/26/2016,Mckean
2152, ,DEPRESSION ,INTEERMITTENT , ,2, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,3.29,5/26/2016,Aaron Bierly ,5/26/2016,Mckean
2151, ,DEPRESSION ,PERENNIAL ,SUBAERIAL , , , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,8.49,5/25/2016,Aaron Bierly ,5/25/2016,Mckean
2149, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,2, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,9.67,5/25/2016,Aaron Bierly ,5/25/2016,Mckean
2148, ,DEPRESSION ,INTEERMITTENT ,SUBAERIAL , , , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,16.42,5/25/2016,Aaron Bierly ,5/25/2016,Mckean
2144, ,DEPRESSION ,PERENNIAL , ,1, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,10.22,5/25/2016,Aaron Bierly ,5/25/2016,Mckean
2143, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1,CATSKILL FORMATION , , ,FLOWING ,USGS OR PAGS ,OTHER ,32.68,5/11/2016, , ,Mckean
2142, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1, , , ,FLOWING ,USGS OR PAGS ,OTHER ,5.35,5/11/2016, , ,Mckean
2140, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,20.15,5/11/2016, , ,Mckean
2139, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,31.25,5/10/2016, , ,Mckean
2138, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,3, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,11.17,5/10/2016, , ,Mckean
2135, ,DEPRESSION ,PERENNIAL , ,1, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED AIRLINE ,103.7,4/26/2016, , ,Mckean
2135, ,DEPRESSION ,PERENNIAL , ,1, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED AIRLINE ,55.76,6/3/2016,Aaron Bierly ,6/3/2016,Mckean
2134, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,4, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,3.5,4/26/2016, , ,Mckean
2133, ,DEPRESSION ,INTEERMITTENT , ,1, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,1.35,4/26/2016, , ,Mckean
2132, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1, , , ,FLOWING ,USGS OR PAGS ,OTHER ,109.6,4/26/2016, , ,Mckean
2132, ,DEPRESSION ,PERENNIAL ,SUBAERIAL ,1, , , ,FLOWING ,USGS OR PAGS ,CALIBRATED ELECTRIC TAPE ,56.29,5/10/2016, , ,Mckean
